time="2024-03-15T01:57:33Z" level=info msg="ArgoCD Notifications Controller is starting" built="2024-03-01T21:24:51Z" commit=fcf5d8c2381b68ab1621b90be63913b12cca2eb7 namespace=argocd version=v2.10.2+fcf5d8c
time="2024-03-15T01:57:33Z" level=info msg="serving metrics on port 9001"
time="2024-03-15T01:57:33Z" level=info msg="loading configuration 9001"
time="2024-03-15T02:18:48Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:48Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:48Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:49Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:53Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:53Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:54Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:58Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:58Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:58Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:58Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:58Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:58Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:58Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:58Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:58Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:58Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:59Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:18:59Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:18:59Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:18:59Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:03Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:03Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:03Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:03Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:03Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:03Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:03Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:03Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:03Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:03Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:04Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:04Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:04Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:04Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:08Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:08Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:09Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:09Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:09Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:09Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:13Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:13Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:13Z" level=info msg="Start processing" resource=argocd/argocd-apps
time="2024-03-15T02:19:13Z" level=info msg="Processing completed" resource=argocd/argocd-apps
time="2024-03-15T02:19:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:14Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:14Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:14Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:14Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:18Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:18Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:19Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:19Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:19Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:19Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:23Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:23Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:24Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:24Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:24Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:24Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:28Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:28Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:29Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:29Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:29Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:29Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:33Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:33Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/argocd-apps
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/argocd-apps
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/kyverno
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/kyverno
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/kyverno-policy
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/kyverno-policy
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/prometheus
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/prometheus
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/argocd
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/argocd
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:39Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:39Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:39Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:39Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:43Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:43Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:43Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:43Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:44Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:44Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:44Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:44Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:48Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:48Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:48Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:48Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:48Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:48Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:48Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:48Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:48Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:48Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:49Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:49Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:53Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:53Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:54Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:54Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:19:58Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:58Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:58Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:58Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:58Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:19:58Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:19:58Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:19:58Z" level=info msg="Processing completed" resource=argocd/app-of-apps
